timestamp,user,src_ip,dest_ip,event_type,process_name,file_hash,severity,ip_ip,ip_malicious_score,ip_threat_category,ip_confidence,hash_file_hash,hash_malicious_score,hash_threat_category,hash_confidence,anomaly_score,is_anomaly,normalized_anomaly,risk_level
2026-05-18 20:33:48.712104,user18,10.0.0.16,10.0.0.43,successful_login,cmd.exe,,medium,10.0.0.5,13,benign,42,,14,benign,40,-0.028086814866804977,0,-0.8490745965124994,low
2026-05-18 20:45:18.712104,user6,10.0.0.42,10.0.0.31,successful_login,cmd.exe,hash_69,low,10.0.0.16,8,benign,27,,67,bruteforce,95,-0.042789087865029996,0,-1.2935296396700708,low
2026-05-18 20:49:16.712104,user1,10.0.0.19,10.0.0.50,successful_login,powershell.exe,hash_116,medium,10.0.0.20,18,benign,19,,45,bruteforce,100,-0.05889269691005794,0,-1.7803475795875683,low
2026-05-18 20:50:47.712104,user13,10.0.0.49,10.0.0.33,successful_login,svchost.exe,hash_12,high,10.0.0.7,70,unknown,53,,2,benign,13,-0.029562506408836953,0,-0.8936852868513517,low
2026-05-18 20:53:13.712104,user17,10.0.0.48,10.0.0.22,successful_login,svchost.exe,,medium,10.0.0.15,19,benign,15,hash_99,56,unknown,53,-0.051385216926812693,0,-1.5533937377999272,low
2026-05-18 20:58:01.712104,user9,10.0.0.31,10.0.0.33,impossible_travel,cmd.exe,,low,10.0.0.49,26,benign,17,,36,benign,41,-0.018536622174834483,0,-0.5603688089390191,low
2026-05-18 21:00:42.712104,user7,10.0.0.3,10.0.0.45,successful_login,chrome.exe,,critical,10.0.0.24,39,benign,4,,19,benign,12,-0.0294486010070113,0,-0.8902418852568899,low
2026-05-18 21:08:01.712104,user3,10.0.0.26,10.0.0.30,successful_login,chrome.exe,,critical,10.0.0.13,19,benign,46,,40,benign,17,-0.014464505607648948,0,-0.43726724873607553,low
2026-05-18 21:08:36.712104,user4,10.0.0.7,10.0.0.21,successful_login,winword.exe,,critical,10.0.0.32,54,bruteforce,85,,46,phishing,86,-0.021009217949440162,0,-0.6351162756638086,low
2026-05-18 21:11:05.712104,user9,10.0.0.48,10.0.0.13,successful_login,svchost.exe,hash_107,low,10.0.0.39,12,benign,12,hash_25,21,benign,3,-0.05746629981687468,0,-1.737227078309491,low
2026-05-18 21:19:57.712104,user1,10.0.0.37,10.0.0.3,impossible_travel,powershell.exe,,low,10.0.0.4,37,benign,4,hash_190,29,benign,42,-0.036539857488597005,0,-1.1046131396843575,low
2026-05-18 21:34:51.712104,user14,10.0.0.36,10.0.0.17,malware_detected,chrome.exe,hash_75,low,10.0.0.30,71,botnet,52,hash_106,28,benign,28,-0.028975297677870604,0,-0.8759337540172342,low
2026-05-18 21:48:21.712104,user7,10.0.0.30,10.0.0.29,successful_login,winword.exe,,high,10.0.0.1,96,bruteforce,92,hash_116,38,benign,30,-0.03343135544454495,0,-1.0106419958815351,low
2026-05-18 22:17:54.712104,user11,10.0.0.27,10.0.0.33,successful_login,winword.exe,,medium,10.0.0.38,60,phishing,87,,27,benign,31,-0.04561910092263588,0,-1.379081960444319,low
2026-05-18 22:20:24.712104,user13,10.0.0.41,10.0.0.9,failed_login,powershell.exe,,medium,10.0.0.22,8,benign,46,,54,botnet,81,-0.03646528602295107,0,-1.1023588172414271,low
2026-05-18 22:34:18.712104,user1,10.0.0.4,10.0.0.1,lateral_movement,powershell.exe,,medium,10.0.0.22,5,benign,49,hash_133,73,bruteforce,95,-0.017327300172509996,0,-0.5238105663598328,low
2026-05-18 22:50:55.712104,user16,10.0.0.21,10.0.0.7,successful_login,winword.exe,,medium,10.0.0.24,56,unknown,64,,87,unknown,66,-0.040044119024426894,0,-1.2105482364092464,low
2026-05-18 22:58:52.712104,user11,10.0.0.7,10.0.0.46,malware_detected,chrome.exe,,low,10.0.0.24,8,benign,28,,80,unknown,89,-0.00726547087660756,0,-0.21963781875173616,low
2026-05-18 23:12:29.712104,user10,10.0.0.31,10.0.0.34,failed_login,cmd.exe,,low,10.0.0.15,99,phishing,52,hash_62,32,benign,32,-0.05063955148087618,0,-1.5308520010225706,low
2026-05-18 23:20:29.712104,user19,10.0.0.29,10.0.0.39,successful_login,chrome.exe,hash_97,medium,10.0.0.44,42,phishing,92,hash_148,16,benign,10,-0.05016834143810206,0,-1.5166071505887135,low
2026-05-18 23:31:56.712104,user18,10.0.0.34,10.0.0.15,successful_login,svchost.exe,,medium,10.0.0.25,54,ransomware,100,,30,benign,15,-0.051261576298293476,0,-1.5496560367729382,low
2026-05-18 23:53:08.712104,user16,10.0.0.49,10.0.0.34,successful_login,cmd.exe,,high,10.0.0.31,75,unknown,57,,60,unknown,70,-0.020635701572252363,0,-0.6238247401602096,low
2026-05-18 23:59:46.712104,user14,10.0.0.28,10.0.0.40,successful_login,svchost.exe,,medium,10.0.0.7,99,ransomware,75,,26,benign,29,-0.054078785333854185,0,-1.6348212873185648,low
2026-05-19 00:06:37.712104,user17,10.0.0.24,10.0.0.9,successful_login,svchost.exe,,low,10.0.0.38,39,benign,28,,84,botnet,73,-0.06721783190024833,0,-2.032019428682221,low
2026-05-19 00:20:45.712104,user1,10.0.0.29,10.0.0.25,suspicious_powershell,winword.exe,,low,10.0.0.47,32,benign,13,,79,botnet,61,-0.026415722604158698,0,-0.798556871545455,low
2026-05-19 00:23:13.712104,user3,10.0.0.18,10.0.0.15,privilege_escalation,cmd.exe,,high,10.0.0.28,16,benign,15,hash_81,29,benign,32,0.00294017780439898,1,0.08888264101087276,low
2026-05-19 00:25:12.712104,user3,10.0.0.7,10.0.0.6,successful_login,powershell.exe,,low,10.0.0.41,23,benign,0,,37,benign,33,-0.05433992806066795,0,-1.6427157266294325,low
2026-05-19 00:33:27.712104,user15,10.0.0.35,10.0.0.12,impossible_travel,cmd.exe,hash_148,low,10.0.0.41,2,benign,43,hash_167,83,ransomware,94,0.002683737659317842,1,0.08113036245073914,low
2026-05-19 00:34:05.712104,user3,10.0.0.34,10.0.0.16,successful_login,winword.exe,,medium,10.0.0.9,61,phishing,96,hash_167,24,benign,44,-0.04134425748404047,0,-1.2498518934184812,low
2026-05-19 00:34:49.712104,user6,10.0.0.25,10.0.0.13,privilege_escalation,powershell.exe,,low,10.0.0.36,63,bruteforce,96,,8,benign,8,-0.026706449225141704,0,-0.8073456427029254,low
2026-05-19 00:35:09.712104,user3,10.0.0.36,10.0.0.6,successful_login,powershell.exe,,high,10.0.0.49,2,benign,35,,49,bruteforce,79,-0.020296947716712865,0,-0.6135840882894561,low
2026-05-19 00:38:22.712104,user7,10.0.0.5,10.0.0.11,successful_login,svchost.exe,,low,10.0.0.29,56,bruteforce,84,,58,unknown,67,-0.06490345637713002,0,-1.962055017523854,low
2026-05-19 00:43:50.712104,user5,10.0.0.5,10.0.0.39,suspicious_powershell,powershell.exe,,low,10.0.0.15,6,benign,14,,11,benign,50,-0.014102181731338592,0,-0.4263140665919282,low
2026-05-19 00:45:21.712104,user16,10.0.0.18,10.0.0.29,malware_detected,powershell.exe,,low,10.0.0.50,55,botnet,59,hash_162,35,benign,29,-0.017778200458522964,0,-0.5374414454833432,low
2026-05-19 00:48:07.712104,user16,10.0.0.12,10.0.0.13,impossible_travel,winword.exe,,low,10.0.0.37,98,ransomware,66,,84,unknown,74,-0.00863407622923884,0,-0.2610112547600905,low
2026-05-19 00:52:47.712104,user14,10.0.0.3,10.0.0.41,failed_login,winword.exe,,critical,10.0.0.47,18,benign,30,,68,unknown,81,-0.02760167510385192,0,-0.8344086455873067,low
2026-05-19 00:56:02.712104,user5,10.0.0.4,10.0.0.10,successful_login,powershell.exe,hash_97,high,10.0.0.39,4,benign,10,,4,benign,37,-0.0202162583201953,0,-0.6111448185781739,low
2026-05-19 01:02:20.712104,user10,10.0.0.11,10.0.0.50,failed_login,chrome.exe,,low,10.0.0.11,59,bruteforce,84,hash_163,40,benign,7,-0.05446876759464414,0,-1.6466105924532886,low
2026-05-19 01:02:32.712104,user6,10.0.0.10,10.0.0.37,privilege_escalation,chrome.exe,,medium,10.0.0.37,6,benign,48,,18,benign,16,-0.0023970125500060724,0,-0.07246255844186873,low
2026-05-19 01:05:33.712104,user15,10.0.0.15,10.0.0.48,failed_login,powershell.exe,hash_104,low,10.0.0.16,16,benign,16,,52,bruteforce,74,-0.046996043755974326,0,-1.4207074415172682,low
2026-05-19 01:06:17.712104,user3,10.0.0.16,10.0.0.23,malware_detected,svchost.exe,,medium,10.0.0.29,55,unknown,53,hash_16,90,phishing,74,-0.008601347309995455,0,-0.2600218476652436,low
2026-05-19 01:09:07.712104,user1,10.0.0.28,10.0.0.43,successful_login,powershell.exe,,medium,10.0.0.11,2,benign,11,,71,ransomware,98,-0.050595042285385805,0,-1.5295064719057483,low
2026-05-19 01:10:50.712104,user14,10.0.0.15,10.0.0.21,failed_login,winword.exe,,low,10.0.0.18,93,unknown,91,,34,benign,8,-0.05438124827186974,0,-1.6439648515950205,low
2026-05-19 01:30:59.712104,user4,10.0.0.45,10.0.0.46,privilege_escalation,svchost.exe,,low,10.0.0.43,14,benign,21,,25,benign,34,-0.02729832885550504,0,-0.825238378519284,low
2026-05-19 01:59:58.712104,user1,10.0.0.30,10.0.0.34,failed_login,svchost.exe,,low,10.0.0.17,47,phishing,58,,82,ransomware,100,-0.05995784812708976,0,-1.8125474870571394,low
2026-05-19 02:05:09.712104,user13,10.0.0.31,10.0.0.49,failed_login,chrome.exe,,medium,10.0.0.23,32,benign,48,,15,benign,33,-0.0399471479452132,0,-1.207616765527012,low
2026-05-19 02:09:25.712104,user4,10.0.0.13,10.0.0.2,privilege_escalation,powershell.exe,,low,10.0.0.7,7,benign,32,,64,bruteforce,80,-0.028873029572109465,0,-0.872842152101993,low
2026-05-19 02:24:02.712104,user16,10.0.0.1,10.0.0.50,failed_login,powershell.exe,,low,10.0.0.43,78,botnet,66,hash_150,75,ransomware,83,-0.03760709791090616,0,-1.1368762045869196,low
2026-05-19 02:24:05.712104,user17,10.0.0.23,10.0.0.1,privilege_escalation,chrome.exe,,medium,10.0.0.49,10,benign,12,,67,unknown,51,-0.01282323941415392,0,-0.3876511766531423,low
2026-05-19 02:26:15.712104,user2,10.0.0.22,10.0.0.4,malware_detected,svchost.exe,,high,10.0.0.11,71,botnet,72,,59,bruteforce,95,-0.008816270917958002,0,-0.266519066256145,low
2026-05-19 02:29:17.712104,user5,10.0.0.39,10.0.0.43,lateral_movement,winword.exe,,low,10.0.0.3,10,benign,37,hash_50,39,benign,41,-0.015050513705691104,0,-0.45498248600159613,low
2026-05-19 02:29:30.712104,user9,10.0.0.20,10.0.0.13,successful_login,cmd.exe,,low,10.0.0.13,33,benign,6,,75,unknown,97,-0.046920937819450226,0,-1.4184369618259145,low
2026-05-19 02:29:56.712104,user9,10.0.0.11,10.0.0.27,privilege_escalation,chrome.exe,,medium,10.0.0.48,28,benign,46,,87,ransomware,96,-0.007690271389976411,0,-0.23247969228554313,low
2026-05-19 02:31:06.712104,user11,10.0.0.46,10.0.0.9,failed_login,chrome.exe,,low,10.0.0.47,34,benign,49,,22,benign,37,-0.04244327993625219,0,-1.2830757406078153,low
2026-05-19 02:42:18.712104,user5,10.0.0.35,10.0.0.43,privilege_escalation,chrome.exe,,medium,10.0.0.17,48,unknown,91,hash_102,61,ransomware,95,-0.009775532480859772,0,-0.29551789109026266,low
2026-05-19 02:46:00.712104,user17,10.0.0.44,10.0.0.33,suspicious_powershell,powershell.exe,,low,10.0.0.22,3,benign,41,,88,ransomware,66,-0.010332133015716893,0,-0.3123441270587633,low
2026-05-19 02:50:53.712104,user11,10.0.0.22,10.0.0.23,failed_login,svchost.exe,hash_52,medium,10.0.0.30,28,benign,10,hash_193,97,unknown,57,-0.030126823192183627,0,-0.9107447878092763,low
2026-05-19 02:52:16.712104,user5,10.0.0.40,10.0.0.18,malware_detected,powershell.exe,,low,10.0.0.12,4,benign,44,,62,unknown,59,-0.03279773648023254,0,-0.9914874648669821,low
2026-05-19 02:57:14.712104,user1,10.0.0.8,10.0.0.3,successful_login,winword.exe,hash_17,medium,10.0.0.39,64,unknown,73,,92,ransomware,76,-0.04921404632711296,0,-1.4877584633965408,low
2026-05-19 02:58:30.712104,user7,10.0.0.3,10.0.0.28,successful_login,powershell.exe,,high,10.0.0.35,21,benign,19,,99,botnet,67,-0.028985528930358606,0,-0.8762430484893651,low
2026-05-19 02:59:22.712104,user1,10.0.0.7,10.0.0.27,failed_login,chrome.exe,hash_57,low,10.0.0.29,58,ransomware,74,,31,benign,38,-0.06426147327850146,0,-1.9426476356964428,low
2026-05-19 02:59:26.712104,user6,10.0.0.5,10.0.0.26,successful_login,svchost.exe,,high,10.0.0.2,19,benign,24,,45,ransomware,72,-0.029568287228374512,0,-0.8938600431218523,low
2026-05-19 03:07:38.712104,user16,10.0.0.25,10.0.0.46,impossible_travel,winword.exe,,medium,10.0.0.27,78,botnet,50,,100,bruteforce,55,0.001404458468468206,1,0.04245728869892526,low
2026-05-19 03:14:45.712104,user17,10.0.0.29,10.0.0.42,successful_login,powershell.exe,hash_191,low,10.0.0.44,0,benign,14,,77,ransomware,92,-0.05452203485052337,0,-1.6482208809109677,low
2026-05-19 03:22:40.712104,user2,10.0.0.50,10.0.0.37,successful_login,svchost.exe,,medium,10.0.0.34,60,bruteforce,98,,72,botnet,97,-0.05198574421341179,0,-1.5715478953995665,low
2026-05-19 03:37:43.712104,user11,10.0.0.35,10.0.0.24,impossible_travel,cmd.exe,hash_133,low,10.0.0.7,38,benign,8,,81,botnet,76,-0.012349250832660585,0,-0.37332232998642284,low
2026-05-19 03:45:34.712104,user12,10.0.0.39,10.0.0.15,successful_login,cmd.exe,,low,10.0.0.26,28,benign,23,,77,ransomware,56,-0.03713685480843537,0,-1.1226605851090037,low
2026-05-19 03:55:00.712104,user9,10.0.0.23,10.0.0.35,impossible_travel,winword.exe,,low,10.0.0.4,31,benign,16,,58,phishing,98,-0.024025964195949046,0,-0.7263136084401365,low
2026-05-19 03:58:52.712104,user12,10.0.0.45,10.0.0.1,successful_login,cmd.exe,,critical,10.0.0.19,91,phishing,80,,34,benign,17,-0.009562340630340838,0,-0.28907302415474356,low
2026-05-19 04:01:00.712104,user15,10.0.0.47,10.0.0.18,impossible_travel,powershell.exe,,medium,10.0.0.1,7,benign,7,hash_192,79,unknown,61,-0.01069845545713155,0,-0.3234181872757239,low
2026-05-19 04:11:54.712104,user2,10.0.0.7,10.0.0.13,successful_login,svchost.exe,,medium,10.0.0.39,97,bruteforce,93,,11,benign,43,-0.048591323855971424,0,-1.46893333732115,low
2026-05-19 04:18:03.712104,user12,10.0.0.13,10.0.0.15,privilege_escalation,winword.exe,,low,10.0.0.36,34,benign,8,hash_75,62,botnet,84,-0.021301876337735948,0,-0.6439634448475213,low
2026-05-19 04:22:25.712104,user3,10.0.0.44,10.0.0.42,successful_login,winword.exe,hash_119,medium,10.0.0.16,91,botnet,96,,92,unknown,95,-0.034262150480267206,0,-1.0357572310224967,low
2026-05-19 04:40:15.712104,user4,10.0.0.23,10.0.0.34,successful_login,cmd.exe,,low,10.0.0.1,35,benign,3,,72,phishing,90,-0.0517652739290993,0,-1.5648829987716166,low
2026-05-19 04:43:15.712104,user11,10.0.0.31,10.0.0.47,successful_login,winword.exe,,low,10.0.0.22,80,botnet,90,,55,bruteforce,54,-0.04884749220600676,0,-1.4766773994185076,low
2026-05-19 04:46:03.712104,user20,10.0.0.13,10.0.0.8,failed_login,chrome.exe,,low,10.0.0.26,99,ransomware,69,,7,benign,7,-0.030443852861464615,0,-0.9203287096531655,low
2026-05-19 04:47:43.712104,user16,10.0.0.42,10.0.0.44,impossible_travel,winword.exe,hash_57,high,10.0.0.32,15,benign,1,hash_165,28,benign,27,-0.005349727569196383,0,-0.16172420400134627,low
2026-05-19 04:49:05.712104,user7,10.0.0.50,10.0.0.44,failed_login,chrome.exe,,low,10.0.0.30,87,botnet,67,,5,benign,39,-0.046857390642726704,0,-1.4165159076340486,low
2026-05-19 04:49:20.712104,user11,10.0.0.43,10.0.0.2,suspicious_powershell,winword.exe,,low,10.0.0.30,8,benign,38,,33,benign,38,-0.006073604971944813,0,-0.18360728033370563,low
2026-05-19 04:49:41.712104,user15,10.0.0.45,10.0.0.22,successful_login,svchost.exe,,low,10.0.0.48,2,benign,20,,42,phishing,88,-0.04757960451290011,0,-1.4383486947735387,low
2026-05-19 05:15:10.712104,user20,10.0.0.17,10.0.0.23,successful_login,svchost.exe,,critical,10.0.0.10,66,unknown,81,,52,unknown,53,-0.02005562154474705,0,-0.6062887106162849,low
2026-05-19 05:31:44.712104,user6,10.0.0.41,10.0.0.19,malware_detected,winword.exe,,low,10.0.0.22,43,botnet,56,,60,ransomware,97,-0.03541559873817779,0,-1.0706263900505983,low
2026-05-19 05:35:21.712104,user13,10.0.0.42,10.0.0.27,failed_login,winword.exe,hash_158,medium,10.0.0.49,15,benign,9,,1,benign,2,-0.028139229972163116,0,-0.8506591241509722,low
2026-05-19 05:36:24.712104,user20,10.0.0.23,10.0.0.23,successful_login,cmd.exe,hash_20,medium,10.0.0.49,35,benign,36,hash_174,62,bruteforce,79,-0.04364933247020031,0,-1.3195351459726132,low
2026-05-19 05:41:58.712104,user18,10.0.0.27,10.0.0.42,successful_login,cmd.exe,,low,10.0.0.8,38,benign,43,,15,benign,10,-0.04501914488467512,0,-1.360945071898127,low
2026-05-19 05:43:56.712104,user1,10.0.0.19,10.0.0.15,successful_login,chrome.exe,,medium,10.0.0.45,79,bruteforce,65,,46,phishing,86,-0.046921804238748976,0,-1.4184631539954426,low
2026-05-19 05:57:45.712104,user13,10.0.0.30,10.0.0.18,successful_login,cmd.exe,hash_60,medium,10.0.0.9,26,benign,48,,46,botnet,99,-0.03870876203818446,0,-1.1701799105712758,low
2026-05-19 06:05:52.712104,user16,10.0.0.20,10.0.0.2,successful_login,powershell.exe,,medium,10.0.0.1,89,phishing,94,,100,phishing,96,-0.03321970819440856,0,-1.004243822775587,low
2026-05-19 06:10:50.712104,user12,10.0.0.32,10.0.0.26,privilege_escalation,cmd.exe,,low,10.0.0.46,85,unknown,67,,83,phishing,63,-0.009712401022266115,0,-0.29360940420818454,low
2026-05-19 06:10:54.712104,user12,10.0.0.3,10.0.0.18,lateral_movement,powershell.exe,,low,10.0.0.1,46,unknown,64,,40,benign,2,-0.027059623380360498,0,-0.8180222254611738,low
2026-05-19 06:26:32.712104,user7,10.0.0.12,10.0.0.48,failed_login,cmd.exe,,high,10.0.0.19,60,bruteforce,65,hash_46,19,benign,4,-0.023626374207178613,0,-0.7142338582052077,low
2026-05-19 06:37:35.712104,user5,10.0.0.27,10.0.0.28,failed_login,chrome.exe,,medium,10.0.0.30,37,benign,17,,57,ransomware,71,-0.04237563592270982,0,-1.2810308375535764,low
2026-05-19 06:38:44.712104,user8,10.0.0.34,10.0.0.38,successful_login,cmd.exe,,low,10.0.0.21,36,benign,22,hash_54,47,unknown,57,-0.06097649474396527,0,-1.8433415436033873,low
2026-05-19 06:46:39.712104,user16,10.0.0.49,10.0.0.28,malware_detected,cmd.exe,,high,10.0.0.4,99,ransomware,63,,75,bruteforce,73,0.017297323363256012,1,0.522904356547764,high
2026-05-19 06:48:10.712104,user4,10.0.0.24,10.0.0.49,malware_detected,cmd.exe,,low,10.0.0.7,38,benign,34,,98,bruteforce,61,-0.014130195136500545,0,-0.4271609219864478,low
2026-05-19 06:50:22.712104,user3,10.0.0.36,10.0.0.12,privilege_escalation,powershell.exe,,low,10.0.0.25,18,benign,42,,92,bruteforce,65,-0.030018531945891658,0,-0.9074711041720526,low
2026-05-19 06:53:51.712104,user5,10.0.0.47,10.0.0.2,impossible_travel,svchost.exe,,high,10.0.0.19,13,benign,48,,19,benign,33,0.00490893281038568,1,0.1483988186289964,low
2026-05-19 06:59:35.712104,user16,10.0.0.34,10.0.0.13,failed_login,cmd.exe,,medium,10.0.0.22,40,benign,37,,86,unknown,80,-0.028904450690004524,0,-0.8737920238879266,low
2026-05-19 07:00:36.712104,user16,10.0.0.50,10.0.0.30,privilege_escalation,chrome.exe,,low,10.0.0.36,43,bruteforce,95,hash_169,73,botnet,63,-0.020742495529648075,0,-0.6270531602112458,low
2026-05-19 07:01:55.712104,user7,10.0.0.33,10.0.0.43,successful_login,winword.exe,,low,10.0.0.24,70,botnet,82,,17,benign,3,-0.061609996057295724,0,-1.8624925179861007,low
2026-05-19 07:15:49.712104,user3,10.0.0.20,10.0.0.49,successful_login,winword.exe,,medium,10.0.0.41,9,benign,28,,86,bruteforce,78,-0.03201682568882647,0,-0.967880248517612,low
2026-05-19 07:26:13.712104,user2,10.0.0.43,10.0.0.50,successful_login,chrome.exe,hash_194,medium,10.0.0.14,90,bruteforce,93,,38,benign,2,-0.037631911384710615,0,-1.1376263248963425,low
2026-05-19 07:45:51.712104,user16,10.0.0.9,10.0.0.4,suspicious_powershell,powershell.exe,hash_56,low,10.0.0.20,96,phishing,55,,99,phishing,76,0.0018126968610962524,1,0.05479848331801452,low
2026-05-19 07:46:19.712104,user17,10.0.0.1,10.0.0.48,impossible_travel,powershell.exe,hash_140,low,10.0.0.31,70,bruteforce,80,,57,ransomware,77,-0.034142094222197994,0,-1.0321278868137522,low
2026-05-19 07:52:18.712104,user7,10.0.0.23,10.0.0.18,lateral_movement,winword.exe,hash_177,high,10.0.0.21,93,botnet,70,,67,unknown,94,-0.0027550653972099326,0,-0.08328662582763252,low
2026-05-19 08:06:16.712104,user18,10.0.0.1,10.0.0.7,failed_login,svchost.exe,,medium,10.0.0.15,63,botnet,54,,70,botnet,59,-0.03733666722624257,0,-1.1287009869428315,low
2026-05-19 08:07:37.712104,user12,10.0.0.31,10.0.0.12,failed_login,powershell.exe,,high,10.0.0.32,77,botnet,80,hash_45,24,benign,11,-0.030349197316803522,0,-0.9174672382199709,low
2026-05-19 08:19:47.712104,user19,10.0.0.3,10.0.0.44,successful_login,winword.exe,,medium,10.0.0.5,37,benign,9,,49,unknown,69,-0.05617746362336612,0,-1.6982650929023337,low
2026-05-19 08:19:54.712104,user15,10.0.0.36,10.0.0.29,failed_login,svchost.exe,,medium,10.0.0.49,82,unknown,73,,91,phishing,62,-0.029425013188469296,0,-0.8895288169504215,low
2026-05-19 08:21:50.712104,user8,10.0.0.18,10.0.0.36,successful_login,cmd.exe,,low,10.0.0.36,42,bruteforce,58,,22,benign,30,-0.06294803068597815,0,-1.902941789925832,low
2026-05-19 08:24:14.712104,user16,10.0.0.29,10.0.0.44,lateral_movement,svchost.exe,,low,10.0.0.40,22,benign,8,,52,bruteforce,83,-0.014956719794882944,0,-0.4521470620721676,low
2026-05-19 08:26:50.712104,user6,10.0.0.43,10.0.0.48,successful_login,svchost.exe,,high,10.0.0.18,62,bruteforce,96,,95,ransomware,100,-0.025983787782579315,0,-0.7854993252878457,low
2026-05-19 08:28:43.712104,user7,10.0.0.50,10.0.0.6,malware_detected,winword.exe,hash_88,medium,10.0.0.21,34,benign,31,,9,benign,4,-0.025702810330244352,0,-0.7770052750332411,low
2026-05-19 09:06:55.712104,user6,10.0.0.14,10.0.0.9,successful_login,powershell.exe,,low,10.0.0.38,63,ransomware,64,,50,unknown,61,-0.056455993011435945,0,-1.706685137286639,low
2026-05-19 09:07:21.712104,user15,10.0.0.3,10.0.0.15,impossible_travel,chrome.exe,,low,10.0.0.9,36,benign,38,,26,benign,15,-0.016678216227734244,0,-0.5041885233789263,low
2026-05-19 09:30:21.712104,user16,10.0.0.14,10.0.0.12,impossible_travel,cmd.exe,,medium,10.0.0.14,78,bruteforce,70,,91,botnet,94,-0.005083647800008029,0,-0.15368051610953226,low
2026-05-19 09:30:43.712104,user16,10.0.0.22,10.0.0.32,successful_login,winword.exe,hash_139,high,10.0.0.48,18,benign,30,,66,ransomware,57,-0.023351926029956782,0,-0.7059371903045115,low
2026-05-19 09:34:57.712104,user17,10.0.0.45,10.0.0.26,failed_login,svchost.exe,,low,10.0.0.45,62,phishing,99,,95,phishing,68,-0.05288699387227758,0,-1.598792999342018,low
2026-05-19 09:37:46.712104,user16,10.0.0.7,10.0.0.6,failed_login,winword.exe,,medium,10.0.0.20,72,ransomware,91,,100,phishing,74,-0.0247461383932972,0,-0.7480847355306202,low
2026-05-19 09:55:19.712104,user7,10.0.0.48,10.0.0.3,failed_login,powershell.exe,,low,10.0.0.42,81,bruteforce,75,,65,unknown,80,-0.05606771912224395,0,-1.6949474768447046,low
2026-05-19 09:58:04.712104,user6,10.0.0.35,10.0.0.17,successful_login,svchost.exe,hash_40,high,10.0.0.23,7,benign,22,hash_20,87,phishing,94,-0.022234612145973887,0,-0.6721603865010367,low
2026-05-19 09:59:31.712104,user20,10.0.0.23,10.0.0.23,successful_login,powershell.exe,,medium,10.0.0.46,52,ransomware,75,hash_76,92,bruteforce,95,-0.047287365531600734,0,-1.4295142044153866,low
2026-05-19 10:01:17.712104,user10,10.0.0.17,10.0.0.18,successful_login,chrome.exe,,low,10.0.0.21,39,benign,19,,6,benign,10,-0.052387923055367325,0,-1.5837059076048894,low
2026-05-19 10:04:53.712104,user5,10.0.0.31,10.0.0.49,failed_login,cmd.exe,,medium,10.0.0.40,86,botnet,65,,95,ransomware,72,-0.023993404106759153,0,-0.7253293051390173,low
2026-05-19 10:10:49.712104,user3,10.0.0.32,10.0.0.20,suspicious_powershell,cmd.exe,hash_165,medium,10.0.0.22,86,ransomware,88,,50,bruteforce,80,-0.00833454149402063,0,-0.2519562111158408,low
2026-05-19 10:22:15.712104,user13,10.0.0.45,10.0.0.3,failed_login,chrome.exe,,medium,10.0.0.49,15,benign,8,,72,bruteforce,79,-0.03651402216678623,0,-1.1038321285392247,low
2026-05-19 10:33:46.712104,user16,10.0.0.38,10.0.0.24,successful_login,chrome.exe,,high,10.0.0.49,22,benign,8,hash_192,64,bruteforce,65,-0.02356099091246716,0,-0.7122572975008682,low
2026-05-19 10:47:44.712104,user10,10.0.0.41,10.0.0.4,successful_login,cmd.exe,,low,10.0.0.32,39,benign,1,,70,ransomware,71,-0.05585880916072983,0,-1.6886320529662324,low
2026-05-19 11:12:00.712104,user1,10.0.0.47,10.0.0.13,failed_login,cmd.exe,hash_23,low,10.0.0.17,8,benign,49,,95,bruteforce,61,-0.04870348454956652,0,-1.4723239957532448,low
2026-05-19 11:24:06.712104,user10,10.0.0.20,10.0.0.21,failed_login,cmd.exe,,medium,10.0.0.33,84,unknown,99,,63,unknown,89,-0.04072682726454785,0,-1.2311867540291832,low
2026-05-19 11:27:35.712104,user11,10.0.0.27,10.0.0.27,failed_login,winword.exe,,medium,10.0.0.28,80,bruteforce,55,,88,phishing,73,-0.03692511739900728,0,-1.1162596864549794,low
2026-05-19 11:55:43.712104,user18,10.0.0.27,10.0.0.13,failed_login,chrome.exe,,low,10.0.0.41,66,bruteforce,71,,82,ransomware,89,-0.04909430061346476,0,-1.4841385070582338,low
2026-05-19 11:56:25.712104,user18,10.0.0.42,10.0.0.46,failed_login,svchost.exe,hash_99,critical,10.0.0.3,52,unknown,89,hash_37,20,benign,14,-0.011259886219206483,0,-0.3403904427642547,low
2026-05-19 11:57:35.712104,user11,10.0.0.29,10.0.0.39,successful_login,winword.exe,,low,10.0.0.3,98,phishing,95,,95,unknown,83,-0.036906580668510436,0,-1.1156993143714269,low
2026-05-19 11:58:15.712104,user8,10.0.0.25,10.0.0.9,successful_login,winword.exe,,low,10.0.0.37,5,benign,22,hash_116,18,benign,27,-0.05585979661829776,0,-1.6886619041665214,low
2026-05-19 11:59:22.712104,user2,10.0.0.44,10.0.0.37,lateral_movement,winword.exe,hash_132,medium,10.0.0.1,34,benign,2,,77,ransomware,94,-0.016227239835871543,0,-0.49055534354798574,low
