timestamp,user,src_ip,dest_ip,event_type,process_name,file_hash,severity
2026-05-18 04:26:10.712104,user2,10.0.0.50,10.0.0.20,suspicious_powershell,svchost.exe,,high
2026-05-18 04:34:24.712104,user8,10.0.0.14,10.0.0.13,successful_login,powershell.exe,,low
2026-05-18 04:37:41.712104,user15,10.0.0.1,10.0.0.47,failed_login,chrome.exe,,low
2026-05-18 04:50:32.712104,user5,10.0.0.40,10.0.0.2,failed_login,powershell.exe,,medium
2026-05-18 05:00:44.712104,user9,10.0.0.34,10.0.0.36,failed_login,cmd.exe,,high
2026-05-18 05:00:55.712104,user5,10.0.0.4,10.0.0.44,successful_login,winword.exe,hash_143,medium
2026-05-18 05:11:22.712104,user14,10.0.0.14,10.0.0.18,lateral_movement,svchost.exe,,high
2026-05-18 05:14:28.712104,user17,10.0.0.12,10.0.0.17,failed_login,cmd.exe,,low
2026-05-18 05:17:16.712104,user5,10.0.0.7,10.0.0.24,successful_login,chrome.exe,,high
2026-05-18 05:25:31.712104,user2,10.0.0.23,10.0.0.2,malware_detected,winword.exe,,low
2026-05-18 05:25:53.712104,user9,10.0.0.30,10.0.0.42,successful_login,svchost.exe,,low
2026-05-18 05:27:27.712104,user19,10.0.0.21,10.0.0.13,malware_detected,cmd.exe,,low
2026-05-18 05:27:38.712104,user10,10.0.0.31,10.0.0.30,successful_login,powershell.exe,,medium
2026-05-18 05:44:15.712104,user15,10.0.0.30,10.0.0.12,successful_login,chrome.exe,,medium
2026-05-18 05:46:54.712104,user14,10.0.0.22,10.0.0.14,successful_login,cmd.exe,,critical
2026-05-18 06:20:45.712104,user1,10.0.0.42,10.0.0.45,malware_detected,chrome.exe,hash_121,high
2026-05-18 06:23:09.712104,user16,10.0.0.46,10.0.0.1,failed_login,svchost.exe,hash_63,low
2026-05-18 06:25:39.712104,user17,10.0.0.35,10.0.0.7,privilege_escalation,svchost.exe,,low
2026-05-18 06:52:19.712104,user5,10.0.0.24,10.0.0.37,impossible_travel,svchost.exe,,low
2026-05-18 07:01:35.712104,user7,10.0.0.46,10.0.0.32,successful_login,chrome.exe,,high
2026-05-18 07:04:29.712104,user12,10.0.0.7,10.0.0.2,impossible_travel,powershell.exe,,medium
2026-05-18 07:10:48.712104,user3,10.0.0.3,10.0.0.6,successful_login,powershell.exe,,low
2026-05-18 07:14:26.712104,user10,10.0.0.19,10.0.0.43,malware_detected,cmd.exe,,low
2026-05-18 07:17:01.712104,user2,10.0.0.24,10.0.0.49,successful_login,svchost.exe,hash_135,low
2026-05-18 07:31:40.712104,user15,10.0.0.49,10.0.0.44,successful_login,svchost.exe,,medium
2026-05-18 07:34:57.712104,user3,10.0.0.35,10.0.0.12,malware_detected,winword.exe,,critical
2026-05-18 07:38:07.712104,user16,10.0.0.37,10.0.0.44,failed_login,winword.exe,,low
2026-05-18 07:41:36.712104,user11,10.0.0.43,10.0.0.42,failed_login,powershell.exe,,low
2026-05-18 07:47:58.712104,user2,10.0.0.32,10.0.0.4,successful_login,svchost.exe,,low
2026-05-18 07:49:41.712104,user12,10.0.0.14,10.0.0.12,successful_login,powershell.exe,,high
2026-05-18 07:56:36.712104,user12,10.0.0.19,10.0.0.13,failed_login,chrome.exe,,medium
2026-05-18 08:21:46.712104,user7,10.0.0.41,10.0.0.17,malware_detected,chrome.exe,,low
2026-05-18 08:22:46.712104,user18,10.0.0.1,10.0.0.47,failed_login,winword.exe,,critical
2026-05-18 08:28:13.712104,user19,10.0.0.50,10.0.0.4,lateral_movement,winword.exe,,critical
2026-05-18 08:39:03.712104,user18,10.0.0.25,10.0.0.46,failed_login,svchost.exe,,high
2026-05-18 08:39:21.712104,user16,10.0.0.43,10.0.0.33,impossible_travel,cmd.exe,,low
2026-05-18 08:41:33.712104,user4,10.0.0.18,10.0.0.35,privilege_escalation,svchost.exe,,low
2026-05-18 08:46:14.712104,user6,10.0.0.27,10.0.0.48,successful_login,chrome.exe,hash_154,low
2026-05-18 08:47:25.712104,user15,10.0.0.48,10.0.0.3,impossible_travel,cmd.exe,,low
2026-05-18 08:47:58.712104,user16,10.0.0.42,10.0.0.37,successful_login,powershell.exe,,low
2026-05-18 08:53:58.712104,user14,10.0.0.9,10.0.0.4,impossible_travel,chrome.exe,,low
2026-05-18 08:54:34.712104,user11,10.0.0.19,10.0.0.15,failed_login,cmd.exe,hash_44,low
2026-05-18 08:58:46.712104,user19,10.0.0.30,10.0.0.50,impossible_travel,winword.exe,,high
2026-05-18 09:02:57.712104,user2,10.0.0.8,10.0.0.49,failed_login,powershell.exe,,low
2026-05-18 09:11:12.712104,user6,10.0.0.15,10.0.0.28,successful_login,svchost.exe,,low
2026-05-18 09:16:16.712104,user1,10.0.0.21,10.0.0.32,successful_login,powershell.exe,,medium
2026-05-18 09:22:30.712104,user1,10.0.0.36,10.0.0.35,successful_login,chrome.exe,,low
2026-05-18 09:27:01.712104,user13,10.0.0.10,10.0.0.46,successful_login,svchost.exe,,high
2026-05-18 09:29:20.712104,user16,10.0.0.43,10.0.0.47,successful_login,winword.exe,,low
2026-05-18 09:40:02.712104,user4,10.0.0.44,10.0.0.21,successful_login,winword.exe,,low
2026-05-18 09:44:00.712104,user7,10.0.0.20,10.0.0.44,successful_login,winword.exe,,medium
2026-05-18 09:55:37.712104,user9,10.0.0.30,10.0.0.35,successful_login,winword.exe,hash_120,low
2026-05-18 09:58:13.712104,user14,10.0.0.26,10.0.0.30,privilege_escalation,chrome.exe,,low
2026-05-18 10:04:42.712104,user16,10.0.0.24,10.0.0.11,successful_login,powershell.exe,hash_49,high
2026-05-18 10:24:51.712104,user3,10.0.0.43,10.0.0.32,privilege_escalation,winword.exe,,low
2026-05-18 10:25:47.712104,user16,10.0.0.5,10.0.0.1,successful_login,chrome.exe,,high
2026-05-18 10:31:37.712104,user17,10.0.0.13,10.0.0.34,successful_login,powershell.exe,hash_35,low
2026-05-18 10:32:30.712104,user1,10.0.0.28,10.0.0.27,successful_login,chrome.exe,hash_142,medium
2026-05-18 10:34:37.712104,user8,10.0.0.28,10.0.0.16,malware_detected,cmd.exe,hash_117,low
2026-05-18 10:36:15.712104,user1,10.0.0.14,10.0.0.15,failed_login,cmd.exe,,medium
2026-05-18 10:50:37.712104,user16,10.0.0.1,10.0.0.28,failed_login,chrome.exe,,low
2026-05-18 10:52:13.712104,user14,10.0.0.25,10.0.0.4,failed_login,svchost.exe,,low
2026-05-18 10:54:18.712104,user17,10.0.0.46,10.0.0.42,failed_login,cmd.exe,,high
2026-05-18 10:54:35.712104,user11,10.0.0.41,10.0.0.24,successful_login,winword.exe,,medium
2026-05-18 11:03:20.712104,user20,10.0.0.45,10.0.0.42,suspicious_powershell,cmd.exe,,high
2026-05-18 11:11:48.712104,user1,10.0.0.21,10.0.0.9,impossible_travel,svchost.exe,,low
2026-05-18 11:16:38.712104,user6,10.0.0.22,10.0.0.42,suspicious_powershell,cmd.exe,,medium
2026-05-18 11:22:54.712104,user4,10.0.0.49,10.0.0.11,impossible_travel,winword.exe,,critical
2026-05-18 11:32:27.712104,user6,10.0.0.7,10.0.0.27,failed_login,svchost.exe,,low
2026-05-18 11:57:50.712104,user8,10.0.0.44,10.0.0.23,suspicious_powershell,chrome.exe,,medium
2026-05-18 12:00:18.712104,user7,10.0.0.7,10.0.0.3,successful_login,powershell.exe,,low
2026-05-18 12:08:53.712104,user10,10.0.0.3,10.0.0.34,failed_login,winword.exe,,medium
2026-05-18 12:22:41.712104,user7,10.0.0.36,10.0.0.12,impossible_travel,chrome.exe,,low
2026-05-18 12:25:27.712104,user6,10.0.0.5,10.0.0.41,lateral_movement,winword.exe,,low
2026-05-18 12:29:57.712104,user12,10.0.0.5,10.0.0.46,failed_login,winword.exe,hash_188,medium
2026-05-18 12:34:22.712104,user16,10.0.0.9,10.0.0.7,suspicious_powershell,svchost.exe,,medium
2026-05-18 12:46:17.712104,user5,10.0.0.14,10.0.0.14,lateral_movement,powershell.exe,,low
2026-05-18 12:55:12.712104,user8,10.0.0.40,10.0.0.10,successful_login,powershell.exe,hash_42,medium
2026-05-18 12:57:45.712104,user13,10.0.0.23,10.0.0.7,malware_detected,cmd.exe,,low
2026-05-18 13:08:27.712104,user9,10.0.0.14,10.0.0.28,impossible_travel,powershell.exe,hash_24,low
2026-05-18 13:19:19.712104,user8,10.0.0.37,10.0.0.38,successful_login,cmd.exe,,medium
2026-05-18 13:20:40.712104,user9,10.0.0.29,10.0.0.26,failed_login,chrome.exe,,low
2026-05-18 13:20:47.712104,user2,10.0.0.20,10.0.0.32,failed_login,chrome.exe,,medium
2026-05-18 13:30:35.712104,user20,10.0.0.43,10.0.0.16,malware_detected,cmd.exe,,critical
2026-05-18 13:31:52.712104,user9,10.0.0.14,10.0.0.32,privilege_escalation,svchost.exe,,medium
2026-05-18 13:37:18.712104,user11,10.0.0.47,10.0.0.25,successful_login,winword.exe,,low
2026-05-18 13:41:44.712104,user16,10.0.0.44,10.0.0.36,impossible_travel,powershell.exe,,medium
2026-05-18 13:51:12.712104,user2,10.0.0.7,10.0.0.33,failed_login,cmd.exe,,low
2026-05-18 13:54:24.712104,user5,10.0.0.37,10.0.0.35,failed_login,powershell.exe,,medium
2026-05-18 14:03:31.712104,user11,10.0.0.47,10.0.0.15,impossible_travel,chrome.exe,hash_178,low
2026-05-18 14:08:48.712104,user14,10.0.0.35,10.0.0.22,failed_login,cmd.exe,,low
2026-05-18 14:16:43.712104,user6,10.0.0.22,10.0.0.43,suspicious_powershell,cmd.exe,,high
2026-05-18 14:16:51.712104,user13,10.0.0.37,10.0.0.49,failed_login,svchost.exe,,low
2026-05-18 14:24:21.712104,user2,10.0.0.1,10.0.0.46,failed_login,winword.exe,,medium
2026-05-18 14:26:11.712104,user4,10.0.0.25,10.0.0.47,failed_login,cmd.exe,,low
2026-05-18 14:27:23.712104,user10,10.0.0.23,10.0.0.16,successful_login,cmd.exe,hash_3,medium
2026-05-18 14:37:40.712104,user10,10.0.0.47,10.0.0.13,successful_login,winword.exe,,critical
2026-05-18 14:46:59.712104,user18,10.0.0.16,10.0.0.33,failed_login,powershell.exe,,low
2026-05-18 14:59:47.712104,user15,10.0.0.34,10.0.0.5,successful_login,svchost.exe,hash_127,low
2026-05-18 15:02:58.712104,user9,10.0.0.32,10.0.0.39,malware_detected,winword.exe,,low
2026-05-18 15:17:31.712104,user15,10.0.0.41,10.0.0.10,suspicious_powershell,svchost.exe,,low
2026-05-18 15:17:52.712104,user4,10.0.0.36,10.0.0.1,successful_login,chrome.exe,,low
2026-05-18 15:19:04.712104,user10,10.0.0.37,10.0.0.33,malware_detected,chrome.exe,,low
2026-05-18 15:23:45.712104,user14,10.0.0.49,10.0.0.20,impossible_travel,cmd.exe,,high
2026-05-18 15:31:11.712104,user20,10.0.0.15,10.0.0.16,successful_login,cmd.exe,,medium
2026-05-18 15:37:38.712104,user5,10.0.0.26,10.0.0.29,lateral_movement,winword.exe,,low
2026-05-18 15:38:38.712104,user8,10.0.0.8,10.0.0.45,lateral_movement,cmd.exe,hash_82,low
2026-05-18 15:52:28.712104,user1,10.0.0.6,10.0.0.49,malware_detected,chrome.exe,,low
2026-05-18 16:01:54.712104,user12,10.0.0.1,10.0.0.13,failed_login,powershell.exe,,medium
2026-05-18 16:02:26.712104,user13,10.0.0.28,10.0.0.32,successful_login,cmd.exe,,high
2026-05-18 16:05:20.712104,user19,10.0.0.26,10.0.0.7,failed_login,cmd.exe,,medium
2026-05-18 16:06:14.712104,user20,10.0.0.5,10.0.0.9,privilege_escalation,powershell.exe,,low
2026-05-18 16:19:41.712104,user4,10.0.0.22,10.0.0.34,impossible_travel,svchost.exe,,medium
2026-05-18 16:32:20.712104,user20,10.0.0.29,10.0.0.20,failed_login,cmd.exe,,medium
2026-05-18 16:47:17.712104,user4,10.0.0.26,10.0.0.42,impossible_travel,powershell.exe,,low
2026-05-18 16:52:51.712104,user19,10.0.0.20,10.0.0.16,successful_login,chrome.exe,,low
2026-05-18 16:57:08.712104,user5,10.0.0.3,10.0.0.40,privilege_escalation,chrome.exe,,low
2026-05-18 17:14:45.712104,user18,10.0.0.46,10.0.0.16,failed_login,cmd.exe,,high
2026-05-18 17:14:51.712104,user3,10.0.0.11,10.0.0.47,successful_login,powershell.exe,hash_127,low
2026-05-18 17:16:37.712104,user2,10.0.0.28,10.0.0.32,failed_login,chrome.exe,,low
2026-05-18 17:19:05.712104,user9,10.0.0.10,10.0.0.29,successful_login,winword.exe,,low
2026-05-18 17:31:57.712104,user13,10.0.0.15,10.0.0.16,lateral_movement,svchost.exe,,high
2026-05-18 18:07:28.712104,user9,10.0.0.11,10.0.0.41,failed_login,svchost.exe,,low
2026-05-18 18:29:24.712104,user12,10.0.0.46,10.0.0.19,lateral_movement,powershell.exe,,low
2026-05-18 18:33:03.712104,user14,10.0.0.15,10.0.0.34,failed_login,cmd.exe,,high
2026-05-18 18:42:57.712104,user4,10.0.0.2,10.0.0.1,failed_login,svchost.exe,,low
2026-05-18 18:49:46.712104,user17,10.0.0.18,10.0.0.49,failed_login,cmd.exe,,low
2026-05-18 18:50:23.712104,user18,10.0.0.30,10.0.0.46,suspicious_powershell,powershell.exe,,medium
2026-05-18 18:51:45.712104,user13,10.0.0.30,10.0.0.40,malware_detected,chrome.exe,,medium
2026-05-18 18:58:55.712104,user12,10.0.0.43,10.0.0.20,lateral_movement,winword.exe,,medium
2026-05-18 19:00:53.712104,user2,10.0.0.12,10.0.0.44,successful_login,cmd.exe,,high
2026-05-18 19:01:34.712104,user4,10.0.0.39,10.0.0.19,successful_login,winword.exe,,medium
2026-05-18 19:10:46.712104,user4,10.0.0.49,10.0.0.38,successful_login,winword.exe,,high
2026-05-18 19:17:39.712104,user9,10.0.0.39,10.0.0.38,successful_login,chrome.exe,,medium
2026-05-18 19:18:38.712104,user8,10.0.0.47,10.0.0.18,failed_login,powershell.exe,,low
2026-05-18 19:22:27.712104,user4,10.0.0.35,10.0.0.27,privilege_escalation,cmd.exe,,low
2026-05-18 19:36:19.712104,user13,10.0.0.10,10.0.0.17,successful_login,cmd.exe,,medium
2026-05-18 19:36:54.712104,user10,10.0.0.5,10.0.0.23,failed_login,chrome.exe,hash_17,low
2026-05-18 19:37:31.712104,user15,10.0.0.25,10.0.0.25,malware_detected,svchost.exe,,medium
2026-05-18 19:38:14.712104,user20,10.0.0.20,10.0.0.49,malware_detected,svchost.exe,,low
2026-05-18 19:48:42.712104,user19,10.0.0.24,10.0.0.24,privilege_escalation,powershell.exe,hash_27,medium
2026-05-18 19:49:10.712104,user13,10.0.0.35,10.0.0.21,successful_login,cmd.exe,,critical
2026-05-18 19:51:36.712104,user20,10.0.0.5,10.0.0.34,failed_login,winword.exe,,low
2026-05-18 19:53:49.712104,user11,10.0.0.31,10.0.0.9,failed_login,winword.exe,,low
2026-05-18 19:56:20.712104,user11,10.0.0.8,10.0.0.43,successful_login,svchost.exe,hash_81,medium
2026-05-18 19:59:59.712104,user13,10.0.0.44,10.0.0.6,failed_login,chrome.exe,,low
2026-05-18 20:18:18.712104,user3,10.0.0.41,10.0.0.45,successful_login,chrome.exe,,low
2026-05-18 20:30:59.712104,user17,10.0.0.36,10.0.0.2,successful_login,powershell.exe,,medium
2026-05-18 20:33:48.712104,user18,10.0.0.16,10.0.0.43,successful_login,cmd.exe,,medium
2026-05-18 20:45:18.712104,user6,10.0.0.42,10.0.0.31,successful_login,cmd.exe,hash_69,low
2026-05-18 20:49:16.712104,user1,10.0.0.19,10.0.0.50,successful_login,powershell.exe,hash_116,medium
2026-05-18 20:50:47.712104,user13,10.0.0.49,10.0.0.33,successful_login,svchost.exe,hash_12,high
2026-05-18 20:53:13.712104,user17,10.0.0.48,10.0.0.22,successful_login,svchost.exe,,medium
2026-05-18 20:58:01.712104,user9,10.0.0.31,10.0.0.33,impossible_travel,cmd.exe,,low
2026-05-18 21:00:42.712104,user7,10.0.0.3,10.0.0.45,successful_login,chrome.exe,,critical
2026-05-18 21:08:01.712104,user3,10.0.0.26,10.0.0.30,successful_login,chrome.exe,,critical
2026-05-18 21:08:36.712104,user4,10.0.0.7,10.0.0.21,successful_login,winword.exe,,critical
2026-05-18 21:11:05.712104,user9,10.0.0.48,10.0.0.13,successful_login,svchost.exe,hash_107,low
2026-05-18 21:19:57.712104,user1,10.0.0.37,10.0.0.3,impossible_travel,powershell.exe,,low
2026-05-18 21:34:51.712104,user14,10.0.0.36,10.0.0.17,malware_detected,chrome.exe,hash_75,low
2026-05-18 21:48:21.712104,user7,10.0.0.30,10.0.0.29,successful_login,winword.exe,,high
2026-05-18 22:17:54.712104,user11,10.0.0.27,10.0.0.33,successful_login,winword.exe,,medium
2026-05-18 22:20:24.712104,user13,10.0.0.41,10.0.0.9,failed_login,powershell.exe,,medium
2026-05-18 22:34:18.712104,user1,10.0.0.4,10.0.0.1,lateral_movement,powershell.exe,,medium
2026-05-18 22:50:55.712104,user16,10.0.0.21,10.0.0.7,successful_login,winword.exe,,medium
2026-05-18 22:58:52.712104,user11,10.0.0.7,10.0.0.46,malware_detected,chrome.exe,,low
2026-05-18 23:12:29.712104,user10,10.0.0.31,10.0.0.34,failed_login,cmd.exe,,low
2026-05-18 23:20:29.712104,user19,10.0.0.29,10.0.0.39,successful_login,chrome.exe,hash_97,medium
2026-05-18 23:31:56.712104,user18,10.0.0.34,10.0.0.15,successful_login,svchost.exe,,medium
2026-05-18 23:53:08.712104,user16,10.0.0.49,10.0.0.34,successful_login,cmd.exe,,high
2026-05-18 23:59:46.712104,user14,10.0.0.28,10.0.0.40,successful_login,svchost.exe,,medium
2026-05-19 00:06:37.712104,user17,10.0.0.24,10.0.0.9,successful_login,svchost.exe,,low
2026-05-19 00:20:45.712104,user1,10.0.0.29,10.0.0.25,suspicious_powershell,winword.exe,,low
2026-05-19 00:23:13.712104,user3,10.0.0.18,10.0.0.15,privilege_escalation,cmd.exe,,high
2026-05-19 00:25:12.712104,user3,10.0.0.7,10.0.0.6,successful_login,powershell.exe,,low
2026-05-19 00:33:27.712104,user15,10.0.0.35,10.0.0.12,impossible_travel,cmd.exe,hash_148,low
2026-05-19 00:34:05.712104,user3,10.0.0.34,10.0.0.16,successful_login,winword.exe,,medium
2026-05-19 00:34:49.712104,user6,10.0.0.25,10.0.0.13,privilege_escalation,powershell.exe,,low
2026-05-19 00:35:09.712104,user3,10.0.0.36,10.0.0.6,successful_login,powershell.exe,,high
2026-05-19 00:38:22.712104,user7,10.0.0.5,10.0.0.11,successful_login,svchost.exe,,low
2026-05-19 00:43:50.712104,user5,10.0.0.5,10.0.0.39,suspicious_powershell,powershell.exe,,low
2026-05-19 00:45:21.712104,user16,10.0.0.18,10.0.0.29,malware_detected,powershell.exe,,low
2026-05-19 00:48:07.712104,user16,10.0.0.12,10.0.0.13,impossible_travel,winword.exe,,low
2026-05-19 00:52:47.712104,user14,10.0.0.3,10.0.0.41,failed_login,winword.exe,,critical
2026-05-19 00:56:02.712104,user5,10.0.0.4,10.0.0.10,successful_login,powershell.exe,hash_97,high
2026-05-19 01:02:20.712104,user10,10.0.0.11,10.0.0.50,failed_login,chrome.exe,,low
2026-05-19 01:02:32.712104,user6,10.0.0.10,10.0.0.37,privilege_escalation,chrome.exe,,medium
2026-05-19 01:05:33.712104,user15,10.0.0.15,10.0.0.48,failed_login,powershell.exe,hash_104,low
2026-05-19 01:06:17.712104,user3,10.0.0.16,10.0.0.23,malware_detected,svchost.exe,,medium
2026-05-19 01:09:07.712104,user1,10.0.0.28,10.0.0.43,successful_login,powershell.exe,,medium
2026-05-19 01:10:50.712104,user14,10.0.0.15,10.0.0.21,failed_login,winword.exe,,low
2026-05-19 01:30:59.712104,user4,10.0.0.45,10.0.0.46,privilege_escalation,svchost.exe,,low
2026-05-19 01:59:58.712104,user1,10.0.0.30,10.0.0.34,failed_login,svchost.exe,,low
2026-05-19 02:05:09.712104,user13,10.0.0.31,10.0.0.49,failed_login,chrome.exe,,medium
2026-05-19 02:09:25.712104,user4,10.0.0.13,10.0.0.2,privilege_escalation,powershell.exe,,low
2026-05-19 02:24:02.712104,user16,10.0.0.1,10.0.0.50,failed_login,powershell.exe,,low
2026-05-19 02:24:05.712104,user17,10.0.0.23,10.0.0.1,privilege_escalation,chrome.exe,,medium
2026-05-19 02:26:15.712104,user2,10.0.0.22,10.0.0.4,malware_detected,svchost.exe,,high
2026-05-19 02:29:17.712104,user5,10.0.0.39,10.0.0.43,lateral_movement,winword.exe,,low
2026-05-19 02:29:30.712104,user9,10.0.0.20,10.0.0.13,successful_login,cmd.exe,,low
2026-05-19 02:29:56.712104,user9,10.0.0.11,10.0.0.27,privilege_escalation,chrome.exe,,medium
2026-05-19 02:31:06.712104,user11,10.0.0.46,10.0.0.9,failed_login,chrome.exe,,low
2026-05-19 02:42:18.712104,user5,10.0.0.35,10.0.0.43,privilege_escalation,chrome.exe,,medium
2026-05-19 02:46:00.712104,user17,10.0.0.44,10.0.0.33,suspicious_powershell,powershell.exe,,low
2026-05-19 02:50:53.712104,user11,10.0.0.22,10.0.0.23,failed_login,svchost.exe,hash_52,medium
2026-05-19 02:52:16.712104,user5,10.0.0.40,10.0.0.18,malware_detected,powershell.exe,,low
2026-05-19 02:57:14.712104,user1,10.0.0.8,10.0.0.3,successful_login,winword.exe,hash_17,medium
2026-05-19 02:58:30.712104,user7,10.0.0.3,10.0.0.28,successful_login,powershell.exe,,high
2026-05-19 02:59:22.712104,user1,10.0.0.7,10.0.0.27,failed_login,chrome.exe,hash_57,low
2026-05-19 02:59:26.712104,user6,10.0.0.5,10.0.0.26,successful_login,svchost.exe,,high
2026-05-19 03:07:38.712104,user16,10.0.0.25,10.0.0.46,impossible_travel,winword.exe,,medium
2026-05-19 03:14:45.712104,user17,10.0.0.29,10.0.0.42,successful_login,powershell.exe,hash_191,low
2026-05-19 03:22:40.712104,user2,10.0.0.50,10.0.0.37,successful_login,svchost.exe,,medium
2026-05-19 03:37:43.712104,user11,10.0.0.35,10.0.0.24,impossible_travel,cmd.exe,hash_133,low
2026-05-19 03:45:34.712104,user12,10.0.0.39,10.0.0.15,successful_login,cmd.exe,,low
2026-05-19 03:55:00.712104,user9,10.0.0.23,10.0.0.35,impossible_travel,winword.exe,,low
2026-05-19 03:58:52.712104,user12,10.0.0.45,10.0.0.1,successful_login,cmd.exe,,critical
2026-05-19 04:01:00.712104,user15,10.0.0.47,10.0.0.18,impossible_travel,powershell.exe,,medium
2026-05-19 04:11:54.712104,user2,10.0.0.7,10.0.0.13,successful_login,svchost.exe,,medium
2026-05-19 04:18:03.712104,user12,10.0.0.13,10.0.0.15,privilege_escalation,winword.exe,,low
2026-05-19 04:22:25.712104,user3,10.0.0.44,10.0.0.42,successful_login,winword.exe,hash_119,medium
2026-05-19 04:40:15.712104,user4,10.0.0.23,10.0.0.34,successful_login,cmd.exe,,low
2026-05-19 04:43:15.712104,user11,10.0.0.31,10.0.0.47,successful_login,winword.exe,,low
2026-05-19 04:46:03.712104,user20,10.0.0.13,10.0.0.8,failed_login,chrome.exe,,low
2026-05-19 04:47:43.712104,user16,10.0.0.42,10.0.0.44,impossible_travel,winword.exe,hash_57,high
2026-05-19 04:49:05.712104,user7,10.0.0.50,10.0.0.44,failed_login,chrome.exe,,low
2026-05-19 04:49:20.712104,user11,10.0.0.43,10.0.0.2,suspicious_powershell,winword.exe,,low
2026-05-19 04:49:41.712104,user15,10.0.0.45,10.0.0.22,successful_login,svchost.exe,,low
2026-05-19 05:15:10.712104,user20,10.0.0.17,10.0.0.23,successful_login,svchost.exe,,critical
2026-05-19 05:31:44.712104,user6,10.0.0.41,10.0.0.19,malware_detected,winword.exe,,low
2026-05-19 05:35:21.712104,user13,10.0.0.42,10.0.0.27,failed_login,winword.exe,hash_158,medium
2026-05-19 05:36:24.712104,user20,10.0.0.23,10.0.0.23,successful_login,cmd.exe,hash_20,medium
2026-05-19 05:41:58.712104,user18,10.0.0.27,10.0.0.42,successful_login,cmd.exe,,low
2026-05-19 05:43:56.712104,user1,10.0.0.19,10.0.0.15,successful_login,chrome.exe,,medium
2026-05-19 05:57:45.712104,user13,10.0.0.30,10.0.0.18,successful_login,cmd.exe,hash_60,medium
2026-05-19 06:05:52.712104,user16,10.0.0.20,10.0.0.2,successful_login,powershell.exe,,medium
2026-05-19 06:10:50.712104,user12,10.0.0.32,10.0.0.26,privilege_escalation,cmd.exe,,low
2026-05-19 06:10:54.712104,user12,10.0.0.3,10.0.0.18,lateral_movement,powershell.exe,,low
2026-05-19 06:26:32.712104,user7,10.0.0.12,10.0.0.48,failed_login,cmd.exe,,high
2026-05-19 06:37:35.712104,user5,10.0.0.27,10.0.0.28,failed_login,chrome.exe,,medium
2026-05-19 06:38:44.712104,user8,10.0.0.34,10.0.0.38,successful_login,cmd.exe,,low
2026-05-19 06:46:39.712104,user16,10.0.0.49,10.0.0.28,malware_detected,cmd.exe,,high
2026-05-19 06:48:10.712104,user4,10.0.0.24,10.0.0.49,malware_detected,cmd.exe,,low
2026-05-19 06:50:22.712104,user3,10.0.0.36,10.0.0.12,privilege_escalation,powershell.exe,,low
2026-05-19 06:53:51.712104,user5,10.0.0.47,10.0.0.2,impossible_travel,svchost.exe,,high
2026-05-19 06:59:35.712104,user16,10.0.0.34,10.0.0.13,failed_login,cmd.exe,,medium
2026-05-19 07:00:36.712104,user16,10.0.0.50,10.0.0.30,privilege_escalation,chrome.exe,,low
2026-05-19 07:01:55.712104,user7,10.0.0.33,10.0.0.43,successful_login,winword.exe,,low
2026-05-19 07:15:49.712104,user3,10.0.0.20,10.0.0.49,successful_login,winword.exe,,medium
2026-05-19 07:26:13.712104,user2,10.0.0.43,10.0.0.50,successful_login,chrome.exe,hash_194,medium
2026-05-19 07:45:51.712104,user16,10.0.0.9,10.0.0.4,suspicious_powershell,powershell.exe,hash_56,low
2026-05-19 07:46:19.712104,user17,10.0.0.1,10.0.0.48,impossible_travel,powershell.exe,hash_140,low
2026-05-19 07:52:18.712104,user7,10.0.0.23,10.0.0.18,lateral_movement,winword.exe,hash_177,high
2026-05-19 08:06:16.712104,user18,10.0.0.1,10.0.0.7,failed_login,svchost.exe,,medium
2026-05-19 08:07:37.712104,user12,10.0.0.31,10.0.0.12,failed_login,powershell.exe,,high
2026-05-19 08:19:47.712104,user19,10.0.0.3,10.0.0.44,successful_login,winword.exe,,medium
2026-05-19 08:19:54.712104,user15,10.0.0.36,10.0.0.29,failed_login,svchost.exe,,medium
2026-05-19 08:21:50.712104,user8,10.0.0.18,10.0.0.36,successful_login,cmd.exe,,low
2026-05-19 08:24:14.712104,user16,10.0.0.29,10.0.0.44,lateral_movement,svchost.exe,,low
2026-05-19 08:26:50.712104,user6,10.0.0.43,10.0.0.48,successful_login,svchost.exe,,high
2026-05-19 08:28:43.712104,user7,10.0.0.50,10.0.0.6,malware_detected,winword.exe,hash_88,medium
2026-05-19 09:06:55.712104,user6,10.0.0.14,10.0.0.9,successful_login,powershell.exe,,low
2026-05-19 09:07:21.712104,user15,10.0.0.3,10.0.0.15,impossible_travel,chrome.exe,,low
2026-05-19 09:30:21.712104,user16,10.0.0.14,10.0.0.12,impossible_travel,cmd.exe,,medium
2026-05-19 09:30:43.712104,user16,10.0.0.22,10.0.0.32,successful_login,winword.exe,hash_139,high
2026-05-19 09:34:57.712104,user17,10.0.0.45,10.0.0.26,failed_login,svchost.exe,,low
2026-05-19 09:37:46.712104,user16,10.0.0.7,10.0.0.6,failed_login,winword.exe,,medium
2026-05-19 09:55:19.712104,user7,10.0.0.48,10.0.0.3,failed_login,powershell.exe,,low
2026-05-19 09:58:04.712104,user6,10.0.0.35,10.0.0.17,successful_login,svchost.exe,hash_40,high
2026-05-19 09:59:31.712104,user20,10.0.0.23,10.0.0.23,successful_login,powershell.exe,,medium
