timestamp,user,src_ip,dest_ip,event_type,process_name,file_hash,severity,ip_ip,ip_malicious_score,ip_threat_category,ip_confidence,hash_file_hash,hash_malicious_score,hash_threat_category,hash_confidence
2026-05-19 04:43:15.712104,user11,10.0.0.31,10.0.0.47,successful_login,winword.exe,,low,10.0.0.22,80,botnet,90,,55,bruteforce,54
2026-05-19 04:46:03.712104,user20,10.0.0.13,10.0.0.8,failed_login,chrome.exe,,low,10.0.0.26,99,ransomware,69,,7,benign,7
2026-05-19 04:47:43.712104,user16,10.0.0.42,10.0.0.44,impossible_travel,winword.exe,hash_57,high,10.0.0.32,15,benign,1,hash_165,28,benign,27
2026-05-19 04:49:05.712104,user7,10.0.0.50,10.0.0.44,failed_login,chrome.exe,,low,10.0.0.30,87,botnet,67,,5,benign,39
2026-05-19 04:49:20.712104,user11,10.0.0.43,10.0.0.2,suspicious_powershell,winword.exe,,low,10.0.0.30,8,benign,38,,33,benign,38
2026-05-19 04:49:41.712104,user15,10.0.0.45,10.0.0.22,successful_login,svchost.exe,,low,10.0.0.48,2,benign,20,,42,phishing,88
2026-05-19 05:15:10.712104,user20,10.0.0.17,10.0.0.23,successful_login,svchost.exe,,critical,10.0.0.10,66,unknown,81,,52,unknown,53
2026-05-19 05:31:44.712104,user6,10.0.0.41,10.0.0.19,malware_detected,winword.exe,,low,10.0.0.22,43,botnet,56,,60,ransomware,97
2026-05-19 05:35:21.712104,user13,10.0.0.42,10.0.0.27,failed_login,winword.exe,hash_158,medium,10.0.0.49,15,benign,9,,1,benign,2
2026-05-19 05:36:24.712104,user20,10.0.0.23,10.0.0.23,successful_login,cmd.exe,hash_20,medium,10.0.0.49,35,benign,36,hash_174,62,bruteforce,79
2026-05-19 05:41:58.712104,user18,10.0.0.27,10.0.0.42,successful_login,cmd.exe,,low,10.0.0.8,38,benign,43,,15,benign,10
2026-05-19 05:43:56.712104,user1,10.0.0.19,10.0.0.15,successful_login,chrome.exe,,medium,10.0.0.45,79,bruteforce,65,,46,phishing,86
2026-05-19 05:57:45.712104,user13,10.0.0.30,10.0.0.18,successful_login,cmd.exe,hash_60,medium,10.0.0.9,26,benign,48,,46,botnet,99
2026-05-19 06:05:52.712104,user16,10.0.0.20,10.0.0.2,successful_login,powershell.exe,,medium,10.0.0.1,89,phishing,94,,100,phishing,96
2026-05-19 06:10:50.712104,user12,10.0.0.32,10.0.0.26,privilege_escalation,cmd.exe,,low,10.0.0.46,85,unknown,67,,83,phishing,63
2026-05-19 06:10:54.712104,user12,10.0.0.3,10.0.0.18,lateral_movement,powershell.exe,,low,10.0.0.1,46,unknown,64,,40,benign,2
2026-05-19 06:26:32.712104,user7,10.0.0.12,10.0.0.48,failed_login,cmd.exe,,high,10.0.0.19,60,bruteforce,65,hash_46,19,benign,4
2026-05-19 06:37:35.712104,user5,10.0.0.27,10.0.0.28,failed_login,chrome.exe,,medium,10.0.0.30,37,benign,17,,57,ransomware,71
2026-05-19 06:38:44.712104,user8,10.0.0.34,10.0.0.38,successful_login,cmd.exe,,low,10.0.0.21,36,benign,22,hash_54,47,unknown,57
2026-05-19 06:46:39.712104,user16,10.0.0.49,10.0.0.28,malware_detected,cmd.exe,,high,10.0.0.4,99,ransomware,63,,75,bruteforce,73
2026-05-19 06:48:10.712104,user4,10.0.0.24,10.0.0.49,malware_detected,cmd.exe,,low,10.0.0.7,38,benign,34,,98,bruteforce,61
2026-05-19 06:50:22.712104,user3,10.0.0.36,10.0.0.12,privilege_escalation,powershell.exe,,low,10.0.0.25,18,benign,42,,92,bruteforce,65
2026-05-19 06:53:51.712104,user5,10.0.0.47,10.0.0.2,impossible_travel,svchost.exe,,high,10.0.0.19,13,benign,48,,19,benign,33
2026-05-19 06:59:35.712104,user16,10.0.0.34,10.0.0.13,failed_login,cmd.exe,,medium,10.0.0.22,40,benign,37,,86,unknown,80
2026-05-19 07:00:36.712104,user16,10.0.0.50,10.0.0.30,privilege_escalation,chrome.exe,,low,10.0.0.36,43,bruteforce,95,hash_169,73,botnet,63
2026-05-19 07:01:55.712104,user7,10.0.0.33,10.0.0.43,successful_login,winword.exe,,low,10.0.0.24,70,botnet,82,,17,benign,3
2026-05-19 07:15:49.712104,user3,10.0.0.20,10.0.0.49,successful_login,winword.exe,,medium,10.0.0.41,9,benign,28,,86,bruteforce,78
2026-05-19 07:26:13.712104,user2,10.0.0.43,10.0.0.50,successful_login,chrome.exe,hash_194,medium,10.0.0.14,90,bruteforce,93,,38,benign,2
2026-05-19 07:45:51.712104,user16,10.0.0.9,10.0.0.4,suspicious_powershell,powershell.exe,hash_56,low,10.0.0.20,96,phishing,55,,99,phishing,76
2026-05-19 07:46:19.712104,user17,10.0.0.1,10.0.0.48,impossible_travel,powershell.exe,hash_140,low,10.0.0.31,70,bruteforce,80,,57,ransomware,77
2026-05-19 07:52:18.712104,user7,10.0.0.23,10.0.0.18,lateral_movement,winword.exe,hash_177,high,10.0.0.21,93,botnet,70,,67,unknown,94
2026-05-19 08:06:16.712104,user18,10.0.0.1,10.0.0.7,failed_login,svchost.exe,,medium,10.0.0.15,63,botnet,54,,70,botnet,59
2026-05-19 08:07:37.712104,user12,10.0.0.31,10.0.0.12,failed_login,powershell.exe,,high,10.0.0.32,77,botnet,80,hash_45,24,benign,11
2026-05-19 08:19:47.712104,user19,10.0.0.3,10.0.0.44,successful_login,winword.exe,,medium,10.0.0.5,37,benign,9,,49,unknown,69
2026-05-19 08:19:54.712104,user15,10.0.0.36,10.0.0.29,failed_login,svchost.exe,,medium,10.0.0.49,82,unknown,73,,91,phishing,62
2026-05-19 08:21:50.712104,user8,10.0.0.18,10.0.0.36,successful_login,cmd.exe,,low,10.0.0.36,42,bruteforce,58,,22,benign,30
2026-05-19 08:24:14.712104,user16,10.0.0.29,10.0.0.44,lateral_movement,svchost.exe,,low,10.0.0.40,22,benign,8,,52,bruteforce,83
2026-05-19 08:26:50.712104,user6,10.0.0.43,10.0.0.48,successful_login,svchost.exe,,high,10.0.0.18,62,bruteforce,96,,95,ransomware,100
2026-05-19 08:28:43.712104,user7,10.0.0.50,10.0.0.6,malware_detected,winword.exe,hash_88,medium,10.0.0.21,34,benign,31,,9,benign,4
2026-05-19 09:06:55.712104,user6,10.0.0.14,10.0.0.9,successful_login,powershell.exe,,low,10.0.0.38,63,ransomware,64,,50,unknown,61
2026-05-19 09:07:21.712104,user15,10.0.0.3,10.0.0.15,impossible_travel,chrome.exe,,low,10.0.0.9,36,benign,38,,26,benign,15
2026-05-19 09:30:21.712104,user16,10.0.0.14,10.0.0.12,impossible_travel,cmd.exe,,medium,10.0.0.14,78,bruteforce,70,,91,botnet,94
2026-05-19 09:30:43.712104,user16,10.0.0.22,10.0.0.32,successful_login,winword.exe,hash_139,high,10.0.0.48,18,benign,30,,66,ransomware,57
2026-05-19 09:34:57.712104,user17,10.0.0.45,10.0.0.26,failed_login,svchost.exe,,low,10.0.0.45,62,phishing,99,,95,phishing,68
2026-05-19 09:37:46.712104,user16,10.0.0.7,10.0.0.6,failed_login,winword.exe,,medium,10.0.0.20,72,ransomware,91,,100,phishing,74
2026-05-19 09:55:19.712104,user7,10.0.0.48,10.0.0.3,failed_login,powershell.exe,,low,10.0.0.42,81,bruteforce,75,,65,unknown,80
2026-05-19 09:58:04.712104,user6,10.0.0.35,10.0.0.17,successful_login,svchost.exe,hash_40,high,10.0.0.23,7,benign,22,hash_20,87,phishing,94
2026-05-19 09:59:31.712104,user20,10.0.0.23,10.0.0.23,successful_login,powershell.exe,,medium,10.0.0.46,52,ransomware,75,hash_76,92,bruteforce,95
2026-05-19 10:01:17.712104,user10,10.0.0.17,10.0.0.18,successful_login,chrome.exe,,low,10.0.0.21,39,benign,19,,6,benign,10
2026-05-19 10:04:53.712104,user5,10.0.0.31,10.0.0.49,failed_login,cmd.exe,,medium,10.0.0.40,86,botnet,65,,95,ransomware,72
2026-05-19 10:10:49.712104,user3,10.0.0.32,10.0.0.20,suspicious_powershell,cmd.exe,hash_165,medium,10.0.0.22,86,ransomware,88,,50,bruteforce,80
2026-05-19 10:22:15.712104,user13,10.0.0.45,10.0.0.3,failed_login,chrome.exe,,medium,10.0.0.49,15,benign,8,,72,bruteforce,79
2026-05-19 10:33:46.712104,user16,10.0.0.38,10.0.0.24,successful_login,chrome.exe,,high,10.0.0.49,22,benign,8,hash_192,64,bruteforce,65
2026-05-19 10:47:44.712104,user10,10.0.0.41,10.0.0.4,successful_login,cmd.exe,,low,10.0.0.32,39,benign,1,,70,ransomware,71
2026-05-19 11:12:00.712104,user1,10.0.0.47,10.0.0.13,failed_login,cmd.exe,hash_23,low,10.0.0.17,8,benign,49,,95,bruteforce,61
2026-05-19 11:24:06.712104,user10,10.0.0.20,10.0.0.21,failed_login,cmd.exe,,medium,10.0.0.33,84,unknown,99,,63,unknown,89
2026-05-19 11:27:35.712104,user11,10.0.0.27,10.0.0.27,failed_login,winword.exe,,medium,10.0.0.28,80,bruteforce,55,,88,phishing,73
2026-05-19 11:55:43.712104,user18,10.0.0.27,10.0.0.13,failed_login,chrome.exe,,low,10.0.0.41,66,bruteforce,71,,82,ransomware,89
2026-05-19 11:56:25.712104,user18,10.0.0.42,10.0.0.46,failed_login,svchost.exe,hash_99,critical,10.0.0.3,52,unknown,89,hash_37,20,benign,14
2026-05-19 11:57:35.712104,user11,10.0.0.29,10.0.0.39,successful_login,winword.exe,,low,10.0.0.3,98,phishing,95,,95,unknown,83
2026-05-19 11:58:15.712104,user8,10.0.0.25,10.0.0.9,successful_login,winword.exe,,low,10.0.0.37,5,benign,22,hash_116,18,benign,27
2026-05-19 11:59:22.712104,user2,10.0.0.44,10.0.0.37,lateral_movement,winword.exe,hash_132,medium,10.0.0.1,34,benign,2,,77,ransomware,94
2026-05-19 12:00:05.712104,user4,10.0.0.39,10.0.0.9,impossible_travel,powershell.exe,,low,10.0.0.15,30,benign,9,,21,benign,25
2026-05-19 12:01:58.712104,user12,10.0.0.45,10.0.0.2,successful_login,winword.exe,,low,10.0.0.35,92,botnet,70,hash_40,43,ransomware,77
2026-05-19 12:04:07.712104,user13,10.0.0.33,10.0.0.11,failed_login,svchost.exe,,low,10.0.0.3,59,botnet,62,,34,benign,27
2026-05-19 12:10:54.712104,user2,10.0.0.24,10.0.0.50,successful_login,powershell.exe,,low,10.0.0.38,5,benign,21,,9,benign,9
2026-05-19 12:11:08.712104,user1,10.0.0.4,10.0.0.34,failed_login,chrome.exe,,low,10.0.0.7,98,unknown,67,,87,bruteforce,51
2026-05-19 12:16:18.712104,user11,10.0.0.19,10.0.0.2,successful_login,chrome.exe,,low,10.0.0.33,41,botnet,90,hash_123,88,ransomware,74
2026-05-19 12:17:52.712104,user13,10.0.0.36,10.0.0.12,failed_login,winword.exe,,medium,10.0.0.5,57,bruteforce,79,,16,benign,9
2026-05-19 12:19:31.712104,user2,10.0.0.22,10.0.0.43,successful_login,chrome.exe,,low,10.0.0.45,93,ransomware,87,,54,phishing,56
2026-05-19 12:24:40.712104,user18,10.0.0.32,10.0.0.37,failed_login,powershell.exe,,high,10.0.0.6,18,benign,13,,84,phishing,50
2026-05-19 12:26:39.712104,user14,10.0.0.9,10.0.0.10,successful_login,chrome.exe,,low,10.0.0.29,47,phishing,50,,31,benign,43
2026-05-19 12:30:05.712104,user3,10.0.0.49,10.0.0.6,failed_login,winword.exe,,low,10.0.0.15,62,unknown,51,,71,ransomware,76
2026-05-19 12:30:22.712104,user7,10.0.0.32,10.0.0.21,failed_login,chrome.exe,hash_119,critical,10.0.0.35,25,benign,42,,25,benign,7
2026-05-19 12:31:19.712104,user14,10.0.0.11,10.0.0.2,malware_detected,svchost.exe,hash_163,medium,10.0.0.44,83,ransomware,95,,55,unknown,54
2026-05-19 12:35:43.712104,user4,10.0.0.1,10.0.0.9,failed_login,svchost.exe,,low,10.0.0.39,60,unknown,92,,78,unknown,94
2026-05-19 12:46:07.712104,user15,10.0.0.36,10.0.0.6,successful_login,chrome.exe,,low,10.0.0.8,24,benign,8,,7,benign,16
2026-05-19 12:47:38.712104,user19,10.0.0.28,10.0.0.1,failed_login,cmd.exe,hash_83,medium,10.0.0.24,83,unknown,91,hash_135,67,phishing,75
2026-05-19 12:55:48.712104,user8,10.0.0.47,10.0.0.49,failed_login,svchost.exe,,medium,10.0.0.39,70,ransomware,56,hash_9,37,benign,23
2026-05-19 13:07:15.712104,user17,10.0.0.40,10.0.0.4,impossible_travel,svchost.exe,,low,10.0.0.37,28,benign,21,,54,botnet,58
2026-05-19 13:10:37.712104,user4,10.0.0.17,10.0.0.36,successful_login,svchost.exe,,medium,10.0.0.14,76,phishing,95,,63,ransomware,53
2026-05-19 13:12:25.712104,user8,10.0.0.6,10.0.0.37,impossible_travel,winword.exe,,high,10.0.0.47,89,unknown,86,,3,benign,27
2026-05-19 13:27:00.712104,user11,10.0.0.24,10.0.0.31,impossible_travel,svchost.exe,,low,10.0.0.35,49,bruteforce,79,,56,unknown,75
2026-05-19 13:28:48.712104,user20,10.0.0.22,10.0.0.24,successful_login,svchost.exe,hash_171,low,10.0.0.46,79,bruteforce,96,,86,botnet,83
2026-05-19 13:41:48.712104,user11,10.0.0.42,10.0.0.37,failed_login,powershell.exe,hash_44,critical,10.0.0.14,66,unknown,68,,49,unknown,76
2026-05-19 13:43:57.712104,user11,10.0.0.48,10.0.0.36,failed_login,winword.exe,,medium,10.0.0.24,58,botnet,69,,67,bruteforce,92
2026-05-19 13:46:19.712104,user3,10.0.0.30,10.0.0.30,failed_login,powershell.exe,hash_52,medium,10.0.0.9,14,benign,47,,43,bruteforce,50
2026-05-19 13:48:25.712104,user11,10.0.0.48,10.0.0.13,failed_login,winword.exe,hash_139,high,10.0.0.1,60,phishing,65,,6,benign,3
2026-05-19 13:49:43.712104,user8,10.0.0.21,10.0.0.6,malware_detected,powershell.exe,,high,10.0.0.11,75,bruteforce,88,,53,ransomware,60
2026-05-19 13:52:32.712104,user5,10.0.0.4,10.0.0.5,failed_login,svchost.exe,hash_17,medium,10.0.0.21,54,bruteforce,60,,46,unknown,93
2026-05-19 14:04:08.712104,user18,10.0.0.44,10.0.0.22,successful_login,chrome.exe,,low,10.0.0.26,15,benign,8,,40,benign,24
2026-05-19 14:13:57.712104,user16,10.0.0.17,10.0.0.28,impossible_travel,winword.exe,,medium,10.0.0.24,69,bruteforce,83,,48,botnet,66
2026-05-19 14:24:26.712104,user4,10.0.0.23,10.0.0.1,malware_detected,winword.exe,,low,10.0.0.49,6,benign,17,,14,benign,10
2026-05-19 14:31:00.712104,user1,10.0.0.43,10.0.0.21,failed_login,cmd.exe,,medium,10.0.0.27,25,benign,6,hash_12,18,benign,9
2026-05-19 14:35:44.712104,user4,10.0.0.48,10.0.0.43,suspicious_powershell,svchost.exe,hash_163,high,10.0.0.24,82,botnet,73,,80,botnet,95
2026-05-19 14:40:41.712104,user18,10.0.0.45,10.0.0.47,successful_login,powershell.exe,,medium,10.0.0.47,88,botnet,83,,50,phishing,85
2026-05-19 14:46:18.712104,user4,10.0.0.49,10.0.0.6,failed_login,winword.exe,,medium,10.0.0.7,55,unknown,74,,40,benign,30
2026-05-19 14:50:03.712104,user7,10.0.0.16,10.0.0.27,successful_login,svchost.exe,hash_16,low,10.0.0.43,34,benign,50,,58,botnet,96
2026-05-19 14:53:59.712104,user12,10.0.0.34,10.0.0.28,successful_login,winword.exe,,medium,10.0.0.1,10,benign,25,,93,phishing,99
2026-05-19 14:56:52.712104,user7,10.0.0.5,10.0.0.21,malware_detected,cmd.exe,hash_117,low,10.0.0.13,62,botnet,97,,43,botnet,88
2026-05-19 15:09:21.712104,user17,10.0.0.25,10.0.0.46,successful_login,chrome.exe,,medium,10.0.0.29,21,benign,2,hash_97,0,benign,10
2026-05-19 15:15:30.712104,user11,10.0.0.36,10.0.0.22,failed_login,chrome.exe,,low,10.0.0.13,72,ransomware,95,,14,benign,18
2026-05-19 15:18:57.712104,user9,10.0.0.24,10.0.0.38,successful_login,powershell.exe,,low,10.0.0.19,93,unknown,68,,63,bruteforce,50
2026-05-19 15:29:40.712104,user16,10.0.0.45,10.0.0.5,suspicious_powershell,cmd.exe,,medium,10.0.0.25,94,ransomware,51,,31,benign,43
2026-05-19 15:30:38.712104,user9,10.0.0.29,10.0.0.23,successful_login,winword.exe,,low,10.0.0.34,50,phishing,75,,38,benign,17
2026-05-19 15:36:28.712104,user6,10.0.0.39,10.0.0.39,malware_detected,cmd.exe,,low,10.0.0.9,57,unknown,80,,90,ransomware,79
2026-05-19 15:38:38.712104,user2,10.0.0.29,10.0.0.10,malware_detected,winword.exe,,low,10.0.0.39,5,benign,17,,39,benign,24
2026-05-19 15:42:03.712104,user18,10.0.0.34,10.0.0.9,privilege_escalation,cmd.exe,,low,10.0.0.32,86,ransomware,89,,98,ransomware,60
2026-05-19 15:43:08.712104,user14,10.0.0.34,10.0.0.19,successful_login,chrome.exe,,medium,10.0.0.17,23,benign,0,,78,unknown,61
2026-05-19 15:49:44.712104,user4,10.0.0.42,10.0.0.42,lateral_movement,winword.exe,,low,10.0.0.2,87,ransomware,80,,8,benign,27
2026-05-19 16:01:58.712104,user14,10.0.0.20,10.0.0.33,successful_login,chrome.exe,,low,10.0.0.17,67,ransomware,79,,83,botnet,71
2026-05-19 16:08:05.712104,user1,10.0.0.41,10.0.0.10,malware_detected,chrome.exe,hash_32,medium,10.0.0.48,74,unknown,76,hash_154,6,benign,21
2026-05-19 16:13:24.712104,user19,10.0.0.49,10.0.0.42,successful_login,powershell.exe,hash_30,low,10.0.0.29,20,benign,31,,31,benign,21
2026-05-19 16:35:46.712104,user10,10.0.0.44,10.0.0.4,failed_login,chrome.exe,hash_9,medium,10.0.0.37,35,benign,21,,17,benign,33
2026-05-19 16:45:29.712104,user12,10.0.0.25,10.0.0.3,lateral_movement,cmd.exe,,high,10.0.0.39,100,unknown,81,,15,benign,16
2026-05-19 16:55:32.712104,user4,10.0.0.31,10.0.0.48,malware_detected,svchost.exe,,high,10.0.0.6,9,benign,15,,79,bruteforce,85
2026-05-19 17:02:23.712104,user3,10.0.0.38,10.0.0.30,successful_login,winword.exe,,low,10.0.0.42,68,ransomware,80,,13,benign,44
2026-05-19 17:02:39.712104,user4,10.0.0.41,10.0.0.46,successful_login,powershell.exe,,low,10.0.0.14,64,bruteforce,80,hash_44,90,botnet,57
2026-05-19 17:17:07.712104,user17,10.0.0.8,10.0.0.10,successful_login,svchost.exe,,critical,10.0.0.47,9,benign,32,,77,bruteforce,95
2026-05-19 17:17:55.712104,user6,10.0.0.39,10.0.0.34,impossible_travel,cmd.exe,,low,10.0.0.49,5,benign,22,,63,unknown,87
2026-05-19 17:30:55.712104,user15,10.0.0.43,10.0.0.37,failed_login,svchost.exe,,high,10.0.0.22,99,botnet,65,,22,benign,0
2026-05-19 17:38:27.712104,user1,10.0.0.1,10.0.0.34,successful_login,svchost.exe,,low,10.0.0.17,51,unknown,77,,37,benign,46
2026-05-19 17:43:10.712104,user20,10.0.0.7,10.0.0.18,successful_login,chrome.exe,,critical,10.0.0.44,51,unknown,92,hash_9,27,benign,12
2026-05-19 17:44:05.712104,user9,10.0.0.42,10.0.0.37,successful_login,svchost.exe,,medium,10.0.0.39,58,bruteforce,85,,48,phishing,71
2026-05-19 17:45:24.712104,user16,10.0.0.33,10.0.0.17,failed_login,cmd.exe,,low,10.0.0.44,28,benign,2,hash_118,91,phishing,62
2026-05-19 17:57:58.712104,user11,10.0.0.15,10.0.0.3,failed_login,chrome.exe,hash_62,low,10.0.0.37,84,phishing,65,,74,botnet,80
2026-05-19 17:58:28.712104,user12,10.0.0.30,10.0.0.18,privilege_escalation,powershell.exe,hash_76,low,10.0.0.27,17,benign,8,,22,benign,42
2026-05-19 18:00:32.712104,user3,10.0.0.33,10.0.0.40,successful_login,cmd.exe,,low,10.0.0.41,100,botnet,56,,22,benign,13
2026-05-19 18:01:38.712104,user8,10.0.0.15,10.0.0.2,successful_login,chrome.exe,,medium,10.0.0.26,23,benign,3,,25,benign,14
2026-05-19 18:03:15.712104,user2,10.0.0.39,10.0.0.25,successful_login,cmd.exe,,medium,10.0.0.34,75,ransomware,72,hash_42,59,unknown,89
2026-05-19 18:03:31.712104,user8,10.0.0.20,10.0.0.2,failed_login,svchost.exe,,low,10.0.0.46,16,benign,16,,58,botnet,81
2026-05-19 18:31:17.712104,user12,10.0.0.3,10.0.0.32,impossible_travel,cmd.exe,,medium,10.0.0.44,18,benign,3,,38,benign,7
2026-05-19 18:41:54.712104,user18,10.0.0.4,10.0.0.8,successful_login,cmd.exe,,critical,10.0.0.15,14,benign,22,,95,unknown,98
2026-05-19 19:15:37.712104,user16,10.0.0.15,10.0.0.35,successful_login,powershell.exe,,low,10.0.0.21,17,benign,30,hash_131,56,bruteforce,65
2026-05-19 19:22:35.712104,user20,10.0.0.23,10.0.0.12,successful_login,powershell.exe,,low,10.0.0.44,96,phishing,99,,65,bruteforce,89
2026-05-19 19:39:03.712104,user5,10.0.0.39,10.0.0.47,failed_login,chrome.exe,,high,10.0.0.2,31,benign,25,,92,bruteforce,76
2026-05-19 19:42:15.712104,user1,10.0.0.30,10.0.0.49,successful_login,svchost.exe,,critical,10.0.0.39,49,unknown,62,,25,benign,2
2026-05-19 19:55:43.712104,user6,10.0.0.47,10.0.0.1,malware_detected,cmd.exe,,medium,10.0.0.20,76,bruteforce,75,,33,benign,12
2026-05-19 20:18:10.712104,user18,10.0.0.37,10.0.0.15,successful_login,powershell.exe,,high,10.0.0.3,99,phishing,79,,17,benign,49
2026-05-19 20:18:29.712104,user2,10.0.0.3,10.0.0.40,successful_login,winword.exe,,low,10.0.0.19,24,benign,42,hash_20,74,bruteforce,63
2026-05-19 20:26:57.712104,user16,10.0.0.14,10.0.0.22,failed_login,svchost.exe,,medium,10.0.0.3,32,benign,17,,42,unknown,66
2026-05-19 20:31:41.712104,user3,10.0.0.50,10.0.0.10,impossible_travel,chrome.exe,,low,10.0.0.18,42,ransomware,57,,13,benign,11
2026-05-19 20:46:22.712104,user5,10.0.0.19,10.0.0.14,successful_login,chrome.exe,,high,10.0.0.5,26,benign,21,hash_74,50,botnet,61
2026-05-19 20:56:21.712104,user17,10.0.0.14,10.0.0.17,privilege_escalation,svchost.exe,,low,10.0.0.15,50,ransomware,68,,20,benign,39
2026-05-19 21:02:02.712104,user19,10.0.0.1,10.0.0.14,successful_login,cmd.exe,hash_120,medium,10.0.0.33,15,benign,33,,71,bruteforce,62
2026-05-19 21:06:37.712104,user6,10.0.0.21,10.0.0.35,failed_login,winword.exe,,low,10.0.0.30,7,benign,35,,71,unknown,79
2026-05-19 21:08:47.712104,user15,10.0.0.24,10.0.0.43,malware_detected,powershell.exe,hash_136,high,10.0.0.8,92,botnet,60,,73,phishing,90
2026-05-19 21:33:18.712104,user4,10.0.0.5,10.0.0.38,successful_login,svchost.exe,,low,10.0.0.12,82,phishing,64,hash_29,61,ransomware,79
2026-05-19 21:45:32.712104,user19,10.0.0.11,10.0.0.49,failed_login,powershell.exe,hash_124,low,10.0.0.6,87,bruteforce,85,,64,ransomware,100
2026-05-19 21:45:51.712104,user20,10.0.0.22,10.0.0.6,successful_login,svchost.exe,,medium,10.0.0.22,93,bruteforce,66,,66,unknown,68
2026-05-19 21:46:53.712104,user20,10.0.0.6,10.0.0.21,failed_login,chrome.exe,,critical,10.0.0.17,34,benign,39,,1,benign,22
2026-05-19 22:11:29.712104,user15,10.0.0.42,10.0.0.4,successful_login,cmd.exe,hash_54,medium,10.0.0.22,86,phishing,72,,77,bruteforce,88
2026-05-19 22:12:30.712104,user16,10.0.0.46,10.0.0.48,failed_login,cmd.exe,,low,10.0.0.6,24,benign,44,hash_98,14,benign,36
2026-05-19 22:19:11.712104,user4,10.0.0.22,10.0.0.21,successful_login,powershell.exe,hash_40,low,10.0.0.29,40,benign,30,,63,bruteforce,65
2026-05-19 22:26:00.712104,user12,10.0.0.11,10.0.0.27,successful_login,powershell.exe,,medium,10.0.0.4,23,benign,0,,85,phishing,74
2026-05-19 22:28:19.712104,user9,10.0.0.44,10.0.0.2,lateral_movement,winword.exe,hash_6,medium,10.0.0.12,31,benign,12,,81,ransomware,52
2026-05-19 22:48:45.712104,user10,10.0.0.4,10.0.0.39,successful_login,svchost.exe,,low,10.0.0.41,1,benign,32,hash_175,84,phishing,63
2026-05-19 22:53:49.712104,user10,10.0.0.38,10.0.0.29,suspicious_powershell,cmd.exe,,low,10.0.0.27,56,ransomware,75,,13,benign,48
2026-05-19 22:55:37.712104,user16,10.0.0.5,10.0.0.49,successful_login,chrome.exe,,critical,10.0.0.28,49,ransomware,71,,13,benign,36
2026-05-19 23:02:46.712104,user10,10.0.0.14,10.0.0.21,privilege_escalation,powershell.exe,hash_80,low,10.0.0.26,40,benign,39,,58,bruteforce,68
2026-05-19 23:25:38.712104,user13,10.0.0.2,10.0.0.26,successful_login,cmd.exe,,low,10.0.0.28,98,unknown,89,,36,benign,25
2026-05-19 23:31:15.712104,user8,10.0.0.38,10.0.0.11,failed_login,svchost.exe,,low,10.0.0.7,17,benign,14,,84,phishing,93
2026-05-19 23:38:14.712104,user12,10.0.0.48,10.0.0.33,successful_login,chrome.exe,,medium,10.0.0.30,92,bruteforce,94,,16,benign,50
2026-05-19 23:42:47.712104,user14,10.0.0.2,10.0.0.12,failed_login,svchost.exe,,medium,10.0.0.50,98,botnet,51,,48,phishing,68
2026-05-19 23:45:43.712104,user12,10.0.0.11,10.0.0.20,failed_login,winword.exe,,medium,10.0.0.19,78,botnet,52,hash_44,62,phishing,83
2026-05-19 23:47:08.712104,user17,10.0.0.36,10.0.0.25,impossible_travel,winword.exe,,medium,10.0.0.44,5,benign,21,hash_6,9,benign,18
2026-05-19 23:47:29.712104,user20,10.0.0.47,10.0.0.7,privilege_escalation,svchost.exe,hash_103,low,10.0.0.24,85,ransomware,65,,50,botnet,74
2026-05-19 23:56:00.712104,user4,10.0.0.6,10.0.0.21,successful_login,powershell.exe,,low,10.0.0.40,11,benign,26,,59,unknown,62
2026-05-19 23:58:26.712104,user12,10.0.0.38,10.0.0.47,successful_login,powershell.exe,hash_165,low,10.0.0.32,27,benign,45,,16,benign,28
2026-05-20 00:03:37.712104,user14,10.0.0.8,10.0.0.24,lateral_movement,svchost.exe,,low,10.0.0.38,15,benign,20,,9,benign,11
2026-05-20 00:18:40.712104,user3,10.0.0.9,10.0.0.11,lateral_movement,powershell.exe,,low,10.0.0.41,99,botnet,70,,52,phishing,58
2026-05-20 00:24:05.712104,user9,10.0.0.32,10.0.0.9,successful_login,cmd.exe,,medium,10.0.0.15,86,unknown,57,,69,phishing,50
2026-05-20 00:33:33.712104,user10,10.0.0.39,10.0.0.24,suspicious_powershell,winword.exe,,critical,10.0.0.19,45,botnet,65,hash_116,82,phishing,61
2026-05-20 00:33:34.712104,user6,10.0.0.21,10.0.0.44,failed_login,winword.exe,hash_59,low,10.0.0.14,73,botnet,72,,49,bruteforce,84
2026-05-20 00:44:08.712104,user15,10.0.0.48,10.0.0.24,impossible_travel,powershell.exe,,low,10.0.0.4,63,bruteforce,77,hash_97,73,phishing,53
2026-05-20 00:47:25.712104,user19,10.0.0.25,10.0.0.29,successful_login,chrome.exe,,high,10.0.0.36,53,phishing,67,,3,benign,8
2026-05-20 00:52:31.712104,user12,10.0.0.11,10.0.0.47,failed_login,svchost.exe,,critical,10.0.0.10,68,ransomware,90,hash_63,84,phishing,73
2026-05-20 00:59:28.712104,user7,10.0.0.36,10.0.0.24,successful_login,powershell.exe,hash_33,medium,10.0.0.10,25,benign,20,,10,benign,16
2026-05-20 01:20:12.712104,user15,10.0.0.12,10.0.0.29,privilege_escalation,powershell.exe,,low,10.0.0.39,7,benign,44,,34,benign,42
